,name,age,points,salary,label
66,Cory Joseph,0.48506924609113594,-0.4532459226524274,0.42366455773131734,"Young, great"
67,Cristiano Felicio,0.23791198092907057,-1.1952080105548364,-0.09516727613471973,"Young, great"
68,D'Angelo Russell,-0.5035598145571255,1.3798368827535241,2.0657262124163083,"Older, average"
69,DaQuan Jeffries,-0.9978743448812563,-0.8605976571870833,-0.7175758890831916,"Older, great"
70,Dakari Johnson,-0.5035598145571255,-1.1661114580880751,-0.8184863674524411,"Older, great"
71,Damian Jones,-0.5035598145571255,-0.9915321432875084,-0.7851452285534987,"Older, great"
72,Damian Lillard,0.7322265112532013,2.9510507159586252,2.3703866741413395,"Older, average"
73,Damion Lee,0.23791198092907057,-0.4532459226524274,-0.6851322478763467,"Young, great"
74,Damyean Dotson,-0.2564025493950602,-0.4532459226524274,-0.660862977179093,"Older, great"
75,Daniel Gafford,-1.2450316100433216,-0.7296631710866582,-0.7101802298064498,"Older, great"
76,Daniel Theis,0.23791198092907057,-0.06044246435115209,-0.35392122201576937,"Young, great"
77,Danilo Gallinari,1.226541041577332,0.4341989275837872,1.1296305946069618,Star Player
78,Danny Green,1.4736983067393974,-0.08953901681791337,0.7066498158458987,Star Player
79,Dante Exum,-0.5035598145571255,-0.8751459334204639,0.11672280256799362,"Older, great"
80,Dario Saric,-0.2564025493950602,0.07049202174927306,0.08091293113227253,"Young, average"
81,Darius Bazley,-1.7393461403674524,0.30326444148336207,-0.6200233535154289,"Young, average"
82,Darius Garland,-1.492188875205387,0.9579368719854873,-0.1778676163675579,"Young, average"
83,Darius Miller,0.9793837764152666,-0.933339038353986,-0.14929338524022023,"Young, great"
84,David Nwaba,0.23791198092907057,-0.08953901681791337,-0.6788699198735862,"Young, great"
85,Davis Bertans,0.23791198092907057,0.1432334029161759,0.6692179618619762,Star Player
86,De'Aaron Fox,-0.9978743448812563,2.0345093132556493,-0.036786238105226854,"Young, average"
87,De'Andre Hunter,-0.9978743448812563,1.0015817006856291,-0.10611691168057936,"Young, average"
88,De'Anthony Melton,-1.2450316100433216,-0.03134591188439106,0.11382854644464026,"Young, average"
89,DeAndre Jordan,1.226541041577332,-0.3223114365520024,0.19608545815518583,Star Player
90,DeAndre' Bembry,-0.2564025493950602,-0.7587597235534194,-0.6877567021969115,"Older, great"
91,DeMar DeRozan,0.9793837764152666,1.5689644737874715,1.9726947242742645,"Older, average"
92,DeMarcus Cousins,0.7322265112532013,-0.03134591188439106,-0.6996845611164767,"Young, great"
93,DeMarre Carroll,1.7208555719014627,-0.13318384551805493,-0.23936278313101947,Star Player
94,Dean Wade,-0.7507170797191909,-0.8315011047203222,-0.7101802298064498,"Older, great"
95,Deandre Ayton,-1.2450316100433216,0.6815196235512567,0.15951048323776096,"Young, average"
96,Dejounte Murray,-0.7507170797191909,0.8415506621184429,0.5961658241331053,"Young, average"
97,Delon Wright,0.23791198092907057,0.09958857421603409,0.05533445153532889,"Young, great"
98,Demetrius Jackson,-0.2564025493950602,-1.1661114580880751,-0.8559902504349086,"Older, great"
99,Dennis Schroder,-0.0092452842329948,0.7542610047181596,0.7715318802497508,"Young, average"
100,Denzel Valentine,-0.0092452842329948,-0.3514079890187634,-0.3904677536638824,"Young, great"
101,Derrick Favors,0.48506924609113594,-0.5696321325194719,0.08173144247937474,"Young, great"
102,Derrick Rose,1.226541041577332,0.5360368612174511,-0.0794205502113309,Star Player
103,Derrick White,-0.2564025493950602,0.4341989275837872,-0.5057260197504047,"Young, average"
104,Devin Booker,-0.7507170797191909,2.223636904289597,2.149475270312621,"Older, average"
105,Devonte' Graham,-0.2564025493950602,0.4778437562839288,-0.6952546753920412,"Young, average"
106,Dewayne Dedmon,0.9793837764152666,-0.49689075135256905,-0.5721908804717156,"Young, great"
107,Dillon Brooks,-0.5035598145571255,0.8706472145852042,0.30088785566598786,"Young, average"
108,Dion Waiters,0.48506924609113594,0.4778437562839288,0.42878025365070604,Star Player
109,Domantas Sabonis,-0.7507170797191909,1.5107713688539488,1.1603247701232942,"Young, average"
110,Donovan Mitchell,-0.7507170797191909,2.2672817329897383,-0.333918748657041,"Young, average"
111,Doug McDermott,0.48506924609113594,0.5505851374508316,-0.11518877988226817,Star Player
112,Draymond Green,0.9793837764152666,-0.5405355800527109,1.4106824266057694,Star Player
113,Drew Eubanks,-0.7507170797191909,-0.7587597235534194,-0.6996845611164767,"Older, great"
114,Duncan Robinson,-0.2564025493950602,0.3905540988836454,-0.6952546753920412,"Young, average"
115,Dwayne Bacon,-0.5035598145571255,0.012298916815750745,-0.6937206828136533,"Older, great"
116,Dwight Howard,1.9680128370635281,-0.46779419888580803,-0.6996845611164767,Star Player
117,Dwight Powell,0.48506924609113594,-0.7878562760201804,0.26816019102169847,"Young, great"
118,Dylan Windler,-0.7507170797191909,-0.6423735136863747,-0.6468009522358773,"Older, great"
119,Dzanan Musa,-1.492188875205387,-0.802404552253561,-0.6605764982076072,"Older, great"
120,E'Twaun Moore,1.226541041577332,-0.802404552253561,-0.6996845611164767,"Young, great"
121,Ed Davis,0.9793837764152666,-1.0933700769211723,-0.35337384255239473,"Young, great"
122,Edmond Sumner,-0.5035598145571255,-0.7151148948532775,-0.6444927502370491,"Older, great"
123,Elfrid Payton,-0.0092452842329948,0.3760058226502649,-0.37776036500012083,"Young, average"
124,Enes Kanter,0.23791198092907057,0.3323609939501231,-0.35337384255239473,"Young, great"
125,Eric Bledsoe,0.9793837764152666,0.2159747840830787,0.8610565588390535,Star Player
126,Eric Gordon,1.226541041577332,1.1616127392528155,0.8604709139702019,Star Player
127,Eric Paschall,-0.7507170797191909,-0.04589418811777157,-0.7101802298064498,"Older, great"
128,Ersan Ilyasova,1.4736983067393974,-1.4279804302889254,-0.7882660076921625,"Young, great"
129,Evan Fournier,0.23791198092907057,1.4234817114536658,0.919887061912024,"Older, average"
130,Frank Jackson,-1.2450316100433216,-0.6714700661531359,-0.8399123343576985,"Older, great"
131,Frank Kaminsky,-0.0092452842329948,-0.46779419888580803,-0.6996845611164767,"Young, great"
132,Frank Ntilikina,-1.2450316100433216,-0.802404552253561,-0.23354091654691833,"Older, great"
133,Fred VanVleet,-0.0092452842329948,1.4962230926205686,1.3086799517855672,"Older, average"
134,Furkan Korkmaz,-0.9978743448812563,-0.08953901681791337,-0.6851322478763467,"Older, great"
135,Garrett Temple,1.7208555719014627,-0.19137695045157724,-0.37776036500012083,Star Player
136,Gary Clark,-0.2564025493950602,-0.933339038353986,-0.660862977179093,"Older, great"
137,Gary Harris,-0.2564025493950602,-0.016797635651010542,1.0949169144928472,"Young, average"
138,George Hill,1.7208555719014627,0.28871616524998156,0.11576125636298533,Star Player
139,Georges Niang,-0.0092452842329948,-0.700566618619897,-0.6830081086166981,"Young, great"
140,Giannis Antetokounmpo,-0.2564025493950602,2.791019677391439,1.9510157350488342,"Older, average"
141,Glenn Robinson III,-0.0092452842329948,-0.6569217899197554,-0.7702437179099112,"Young, great"
142,Goga Bitadze,-1.492188875205387,-0.8751459334204639,-0.5628953540444311,"Older, great"
143,Goran Dragic,1.7208555719014627,0.5942299661509733,0.9761597170252999,Star Player
144,Gordon Hayward,0.9793837764152666,1.5398679213207098,2.0504558600969327,"Older, average"
145,Gorgui Dieng,0.9793837764152666,-0.2786666078518606,0.8316605423192253,Star Player
146,Grant Williams,-1.2450316100433216,-0.700566618619897,-0.6098328872440066,"Older, great"
147,Grayson Allen,-0.5035598145571255,-0.04589418811777157,-0.6050691512038718,"Older, great"
148,Guerschon Yabusele,-0.5035598145571255,-1.0933700769211723,-0.7591784676362734,"Older, great"
149,Hamidou Diallo,-1.2450316100433216,0.30326444148336207,-0.6952546753920412,"Young, average"
150,Harrison Barnes,0.23791198092907057,0.943388595752107,1.4075058863815841,"Older, average"
151,Hassan Whiteside,0.9793837764152666,-0.2641183316184801,-0.6996845611164767,"Young, great"
152,Henry Ellenson,-0.7507170797191909,-0.3368597127853829,-0.854134173641436,"Older, great"
153,Iman Shumpert,0.7322265112532013,-1.2824976679551197,-0.8197406337779568,"Young, great"
154,Isaac Bonga,-1.492188875205387,-1.107918353154553,-0.6952546753920412,"Older, great"
155,Isaiah Hartenstein,-1.2450316100433216,-0.9187907621206055,-0.6996845611164767,"Older, great"
156,Isaiah Roby,-0.9978743448812563,-0.1186355692846744,-0.7101802298064498,"Older, great"
157,Isaiah Thomas,1.226541041577332,1.2052575679529574,-0.854134173641436,Star Player
158,Ish Smith,1.226541041577332,-0.6714700661531359,-0.25160730362799477,"Young, great"
159,Ivica Zubac,-0.7507170797191909,-0.19137695045157724,-0.14929338524022023,"Older, great"
160,JJ Redick,2.2151701022255934,-0.1622803979848162,0.46599182576833964,Star Player
161,JR Smith,1.9680128370635281,0.3760058226502649,-0.7164535053984777,Star Player
162,Ja Morant,-1.492188875205387,1.3798368827535241,0.07240041312240969,"Young, average"
163,JaKarr Sampson,0.23791198092907057,-1.0497252482210306,-0.6996845611164767,"Young, great"
164,JaMychal Green,0.7322265112532013,-0.1622803979848162,-0.1288551569030784,"Young, great"
165,JaVale McGee,1.4736983067393974,-0.2641183316184801,-0.435772356725989,Star Player
166,Jabari Parker,-0.2564025493950602,-1.03517697198765,-0.2004503444341075,"Older, great"
167,Jacob Evans,-0.9978743448812563,-1.0206286957542696,-0.6590909001126167,"Older, great"
168,Jae Crowder,0.7322265112532013,0.041395469282511775,0.08173144247937474,Star Player
169,Jahlil Okafor,-0.5035598145571255,-0.802404552253561,-0.6728473133816082,"Older, great"
170,Jake Layman,-0.0092452842329948,-0.5405355800527109,-0.48067947021515905,"Young, great"
171,Jakob Poeltl,-0.5035598145571255,-0.3950528177189052,-0.036558589636814055,"Older, great"
172,Jalen Brunson,-0.7507170797191909,0.3469092701835036,-0.6952546753920412,"Young, average"
173,Jalen Lecque,-1.7393461403674524,-1.2388528392549778,-0.7101802298064498,"Older, great"
174,Jalen McDaniels,-0.9978743448812563,-0.7733079997867999,-0.7101802298064498,"Older, great"
175,Jamal Murray,-0.7507170797191909,1.6417058549543744,1.9261444492557867,"Older, average"
176,James Harden,0.9793837764152666,2.252733456756358,3.3554617040195263,"Older, average"
177,James Johnson,1.7208555719014627,-0.5987286849862331,0.776350865805815,Star Player
178,Jared Dudley,1.9680128370635281,-1.3552390491220225,-0.6996845611164767,"Young, great"
179,Jarred Vanderbilt,-1.492188875205387,-0.6132769612196137,-0.6952546753920412,"Older, great"
180,Jarrett Allen,-1.2450316100433216,0.4487472038171677,-0.46545341982244565,"Young, average"
181,Jarrett Culver,-1.2450316100433216,-0.4386976464190469,-0.24093800821851766,"Older, great"
182,Javonte Green,-0.0092452842329948,-0.8169528284869415,-0.7101802298064498,"Young, great"
183,Jaxson Hayes,-1.7393461403674524,-0.6278252374529942,-0.34316189035811095,"Older, great"
184,Jaylen Brown,-0.7507170797191909,2.1654437993560745,1.5324916482588242,"Older, average"
185,Jaylen Nowell,-1.492188875205387,0.09958857421603409,-0.7101802298064498,"Older, great"
186,Jayson Tatum,-0.9978743448812563,2.1945403518228352,0.1471223139993692,"Young, average"
187,Jeff Green,1.7208555719014627,-0.0022493594176297696,-0.6996845611164767,Star Player
188,Jeff Teague,1.226541041577332,-0.46779419888580803,-0.6996845611164767,"Young, great"
189,Jerami Grant,-0.0092452842329948,1.9617679320887467,1.0835893313324632,"Older, average"
190,Jeremy Lamb,0.23791198092907057,0.18687823161631745,0.20880532911699073,"Young, great"
191,Jerian Grant,0.23791198092907057,-0.5405355800527109,-0.8603751180352535,"Young, great"
192,Jerome Robinson,-0.7507170797191909,-0.6714700661531359,-0.483090497701967,"Older, great"
193,Jevon Carter,-0.5035598145571255,-1.0206286957542696,-0.463908684282627,"Older, great"
194,Jimmy Butler,0.9793837764152666,1.6708024074211354,2.651969617690498,"Older, average"
195,Joakim Noah,2.2151701022255934,-0.14773212175143544,-0.20744176141929932,Star Player
196,Joe Harris,0.48506924609113594,0.7106161760180177,0.7788400611262711,Star Player
197,Joe Ingles,1.4736983067393974,0.3614575464168844,0.24601045545776593,Star Player
198,Joel Embiid,-0.0092452842329948,2.9219541634918635,2.1570679861961777,"Older, average"
199,John Collins,-0.9978743448812563,1.2343541204197184,-0.4421872347810657,"Young, average"
200,John Henson,0.7322265112532013,-0.3223114365520024,-0.854134173641436,"Young, great"
201,John Konchar,-0.5035598145571255,-0.8460493809537027,-0.6506315853403156,"Older, great"
202,John Wall,0.7322265112532013,1.6417058549543744,3.3554617040195263,"Older, average"
203,Jon Leuer,0.9793837764152666,-0.49689075135256905,-0.5412224013401856,"Young, great"
204,Jonas Valanciunas,0.23791198092907057,0.8851954908185847,0.6692179618619762,"Young, average"
205,Jonathan Isaac,-0.9978743448812563,0.30326444148336207,-0.11219783710603835,"Young, average"
206,Jordan Bell,-0.2564025493950602,-0.9478873145873667,-0.8061423978267929,"Older, great"
207,Jordan Clarkson,0.23791198092907057,1.1179679105526736,0.3111192475047653,"Young, average"
208,Jordan Poole,-1.492188875205387,0.1432334029161759,-0.6543885524235147,"Older, great"
209,Josh Gray,-0.0092452842329948,-0.7151148948532775,-0.6996845611164767,"Young, great"
210,Josh Hart,-0.2564025493950602,-0.10408729305129388,-0.5082966569498976,"Older, great"
211,Josh Jackson,-0.7507170797191909,0.4923920325173093,-0.37776036500012083,"Young, average"
212,Josh Okogie,-1.2450316100433216,-0.7296631710866582,-0.5942525237519163,"Older, great"
213,Josh Richardson,-0.0092452842329948,0.5069403087506901,0.2462473121788336,"Young, average"
214,Jrue Holiday,0.7322265112532013,0.8851954908185847,1.7819954950923533,"Older, average"
215,Juancho Hernangomez,-0.5035598145571255,-0.5259873038193302,-0.20116654186282193,"Older, great"
216,Julius Randle,-0.2564025493950602,1.9617679320887467,1.068242243574297,"Older, average"
217,Justin Anderson,-0.0092452842329948,-0.6714700661531359,-0.8527015741561703,"Young, great"
218,Justin Holiday,0.9793837764152666,0.25961961278322027,-0.28021427520921655,Star Player
219,Justin Jackson,-0.2564025493950602,-0.4096010939522857,-0.35088761433557186,"Older, great"
220,Justin James,-0.7507170797191909,-1.1224666293879335,-0.7101802298064498,"Older, great"
221,Justin Robinson,-0.9978743448812563,-1.2243045630215974,-0.8553596897558847,"Older, great"
222,Justise Winslow,-0.5035598145571255,-0.2932148840852412,0.46459012508642716,"Older, great"
223,Jusuf Nurkic,-0.2564025493950602,-0.0022493594176297696,0.45322192330044314,"Young, average"
224,Juwan Morgan,-0.9978743448812563,-1.2970459441885003,-0.7101802298064498,"Older, great"
225,KZ Okpala,-1.492188875205387,-1.03517697198765,-0.7101802298064498,"Older, great"
226,Kawhi Leonard,0.48506924609113594,2.340023114156641,2.651969617690498,"Older, average"
227,Kelan Martin,-0.5035598145571255,-1.2388528392549778,-0.7175758890831916,"Older, great"
228,Keldon Johnson,-1.492188875205387,0.5942299661509733,-0.6559478165397443,"Young, average"
229,Kelly Olynyk,0.48506924609113594,0.02684719304913126,0.44613770759127364,Star Player
230,Kemba Walker,0.7322265112532013,1.1470644630194347,2.651969617690498,"Older, average"
231,Kendrick Nunn,-0.5035598145571255,0.5069403087506901,-0.6952546753920412,"Young, average"
232,Kenrich Williams,-0.2564025493950602,-0.4096010939522857,-0.660862977179093,"Older, great"
233,Kent Bazemore,0.9793837764152666,-0.5405355800527109,-0.6996845611164767,"Young, great"
234,Kevin Durant,1.226541041577332,2.791019677391439,3.2382130229646884,"Older, average"
235,Kevin Huerter,-1.2450316100433216,0.30326444148336207,-0.5829079564810798,"Young, average"
236,Kevin Love,1.226541041577332,-0.5841804087528526,2.3326638393735224,Star Player
237,Kevon Looney,-0.5035598145571255,-0.8605976571870833,-0.37219152073619266,"Older, great"
238,Khem Birch,0.23791198092907057,-0.6278252374529942,-0.5585490587913184,"Young, great"
239,Khris Middleton,0.48506924609113594,1.5398679213207098,2.5161605779566076,"Older, average"
240,Khyri Thomas,-0.7507170797191909,-1.0933700769211723,-0.7892992759539607,"Older, great"
241,Klay Thompson,0.9793837764152666,1.6998989598878964,2.7524684871660736,"Older, average"
242,Kris Dunn,-0.0092452842329948,-0.36595626525214403,-0.37776036500012083,"Young, great"
243,Kristaps Porzingis,-0.5035598145571255,1.4380299876870462,2.149475270312621,"Older, average"
244,Kyle Anderson,-0.0092452842329948,0.4341989275837872,0.10701321171299383,"Young, average"
245,Kyle Kuzma,-0.5035598145571255,0.3323609939501231,-0.5010304247799161,"Young, average"
246,Kyle Lowry,1.9680128370635281,1.1325161867860545,2.255083696872482,"Older, average"
247,Kyle Singler,1.226541041577332,-0.48234247511918854,-0.7632587467015778,"Young, great"
248,Kyrie Irving,0.48506924609113594,2.6600851912910137,2.5579687051717306,"Older, average"
249,LaMarcus Aldridge,1.9680128370635281,0.5651334136842121,0.8482673190405817,Star Player
250,Landry Shamet,-0.7507170797191909,-0.2932148840852412,-0.6516506319674578,"Older, great"
251,Langston Galloway,0.48506924609113594,-0.6860183423865165,-0.6996845611164767,"Young, great"
252,Larry Sanders,1.226541041577332,-0.49689075135256905,-0.6746194927620028,"Young, great"
253,Lauri Markkanen,-0.9978743448812563,1.1470644630194347,-0.1767638538159906,"Young, average"
254,LeBron James,2.2151701022255934,2.2672817329897383,3.147216660973296,"Older, average"
255,Lonzo Ball,-0.9978743448812563,0.637874794851115,0.2603492395502206,"Young, average"
256,Lou Williams,1.7208555719014627,0.3178127177167426,-0.04697946685244567,Star Player
257,Luguentz Dort,-1.492188875205387,0.4051023751170259,-0.7101802298064498,"Young, average"
258,Luka Doncic,-1.2450316100433216,2.791019677391439,-0.04192925184082512,"Young, average"
259,Luka Samanic,-1.492188875205387,-0.8751459334204639,-0.5765235679736828,"Older, great"
260,Luke Kennard,-0.7507170797191909,-0.2641183316184801,-0.3259050109993186,"Older, great"
261,Luke Kornet,-0.5035598145571255,-1.1370149056213141,-0.6352844975821494,"Older, great"
262,Luol Deng,1.9680128370635281,0.7251644522513986,-0.35392122201576937,Star Player
263,Malcolm Brogdon,0.23791198092907057,1.714447236121277,1.2524072966722912,"Older, average"
264,Malik Beasley,-0.7507170797191909,1.5544161975540907,0.5081651113581884,"Young, average"
265,Malik Monk,-0.9978743448812563,0.3614575464168844,-0.3185526305100547,"Young, average"
266,Marc Gasol,2.2151701022255934,-0.7296631710866582,-0.6030808848278422,Star Player
267,Marcus Smart,-0.0092452842329948,0.4341989275837872,0.5102659230444445,"Young, average"
268,Mario Hezonja,-0.2564025493950602,-0.42414937018566623,-0.6632150718489096,"Older, great"
269,Markelle Fultz,-1.2450316100433216,0.4487472038171677,0.39181392799544795,"Young, average"
270,Markieff Morris,0.9793837764152666,-0.5405355800527109,-0.6996845611164767,"Young, great"
271,Marko Guduric,-0.2564025493950602,-0.8605976571870833,-0.5841275383882621,"Older, great"
272,Marquese Chriss,-0.9978743448812563,-0.48234247511918854,-0.6788699198735862,"Older, great"
273,Marvin Bagley III,-1.2450316100433216,0.5942299661509733,0.05161431746274941,"Young, average"
274,Mason Plumlee,0.9793837764152666,0.07049202174927306,-0.04697946685244567,Star Player
275,Matisse Thybulle,-0.7507170797191909,-0.8896942096538444,-0.5880891333082368,"Older, great"
276,Matt Thomas,-0.2564025493950602,-1.0497252482210306,-0.7101802298064498,"Older, great"
277,Matthew Dellavedova,0.7322265112532013,-0.9769838670541279,-0.6996845611164767,"Young, great"
278,Maurice Harkless,-0.0092452842329948,-1.2243045630215974,-0.4948074876357349,"Young, great"
279,Maxi Kleber,0.48506924609113594,-0.2932148840852412,-0.013727443376418935,"Young, great"
280,Meyers Leonard,0.48506924609113594,-0.9478873145873667,0.09626001889043873,"Young, great"
281,Mfiondu Kabengele,-0.9978743448812563,-1.2534011154883586,-0.6530993970518287,"Older, great"
282,Mikal Bridges,-0.7507170797191909,0.5651334136842121,-0.41950444370233286,"Young, average"
283,Mike Conley,1.4736983067393974,0.9579368719854873,2.664557503697583,"Older, average"
284,Mike Muscala,0.48506924609113594,-0.016797635651010542,-0.6319046596021276,"Young, great"
285,Mike Scott,1.226541041577332,-0.8751459334204639,-0.35337384255239473,"Young, great"
286,Miles Bridges,-0.9978743448812563,-0.03134591188439106,-0.46295511856325294,"Older, great"
287,Mitchell Robinson,-0.9978743448812563,-0.17682867421819673,-0.6952546753920412,"Older, great"
288,Miye Oni,-0.9978743448812563,-1.1370149056213141,-0.7101802298064498,"Older, great"
289,Mo Bamba,-1.2450316100433216,-0.7587597235534194,-0.2547749425412803,"Older, great"
290,Monta Ellis,1.9680128370635281,1.1616127392528155,-0.6357551416067332,Star Player
291,Monte Morris,-0.5035598145571255,0.08504029798265357,-0.6891315966322065,"Older, great"
292,Montrezl Harrell,-0.0092452842329948,0.7251644522513986,0.08173144247937474,"Young, average"
293,Moritz Wagner,-0.9978743448812563,-0.3950528177189052,-0.6442963075137446,"Older, great"
294,Moses Brown,-1.492188875205387,-0.46779419888580803,-0.7375984159699239,"Older, great"
295,Myles Turner,-0.5035598145571255,0.4923920325173093,0.9761597170252999,"Young, average"
296,Nassir Little,-1.492188875205387,-0.6569217899197554,-0.6393115734098922,"Older, great"
297,Naz Reid,-1.492188875205387,0.23052306031645925,-0.7101802298064498,"Young, average"
298,Nemanja Bjelica,1.226541041577332,-0.38050454148552454,-0.13394629748205406,Star Player
299,Nerlens Noel,-0.2564025493950602,-0.7296631710866582,-0.35392122201576937,"Older, great"
300,Nicolas Batum,1.226541041577332,-0.17682867421819673,0.05978285607899256,Star Player
301,Nicolas Claxton,-1.492188875205387,-0.0022493594176297696,-0.7101802298064498,"Older, great"
302,Nicolo Melli,0.7322265112532013,-1.1370149056213141,-0.46672886512906764,"Young, great"
303,Nikola Jokic,-0.2564025493950602,2.5146024289572084,2.1570679861961777,"Older, average"
304,Nikola Vucevic,0.7322265112532013,2.136347246889313,1.7946710641274966,"Older, average"
